hour_of_day,weekday,motion_hall,motion_living,temperature,light_level,tv_on,minutes_idle,scenario
4,6,0,0,16.85211970191649,0.0,0,174,away
8,4,1,0,22.28437026596178,90.68985823453828,0,10,day
6,0,0,0,17.29445770490442,0.0,0,353,away
22,3,1,1,22.337827765926647,42.378458870917086,0,11,day
11,6,0,1,23.366857342590293,79.12539913982579,0,19,day
7,5,1,1,22.161137073589003,85.71740343410792,0,10,day
12,6,0,1,22.309433528834326,88.80944208780424,0,26,day
23,3,0,0,19.535239911360076,9.500595345329678,0,62,night
0,4,0,0,16.59437232284589,0.0,0,284,away
18,3,1,1,21.65719650382087,24.188357944526437,1,8,movie
18,0,0,1,21.972261991871832,11.20951076192751,1,6,movie
14,0,1,1,21.748782766523064,74.35155618420235,0,30,day
5,5,0,0,17.12456373898027,0.0,0,150,away
23,5,0,0,20.46253651875961,10.53068507227257,0,20,night
17,6,1,0,22.30239116505003,62.094875663694054,0,21,day
14,4,1,0,21.206776497607688,81.28827493384613,0,12,day
20,4,1,1,21.788542872088748,21.272280373097942,1,2,movie
16,3,1,1,20.905050202351244,75.62839215066117,0,3,day
17,3,1,0,22.211596454200432,90.0036591688133,0,8,day
8,1,1,1,21.67655707208636,79.93458161789961,0,4,day
0,2,0,0,17.987678414677127,0.0,0,374,away
23,1,0,0,19.769696590224715,9.424227402262447,0,74,night
15,6,1,0,22.791704428734427,81.38497853641083,0,23,day
2,6,0,0,16.87402534369714,0.0,0,374,away
8,3,1,1,21.424890464878935,98.71372449172783,0,9,day
20,3,0,1,22.128847860638277,15.933500952101046,1,15,movie
23,4,0,0,19.983232115503068,9.862108985199303,0,86,night
1,4,0,0,17.023637333210008,0.0,0,427,away
5,6,0,0,16.579832022660582,0.0,0,299,away
0,1,0,0,16.871903703079425,0.0,0,167,away
23,6,0,1,19.61207277469527,9.646930101901221,0,61,night
10,4,0,0,22.344252812476853,70.99785141243737,0,23,day
7,6,1,1,22.198471845014108,83.79375505607317,0,9,day
3,6,0,0,17.29982021557046,0.0,0,146,away
16,5,1,1,22.09839449578718,88.72238861772098,0,14,day
13,3,1,1,22.68547049303136,74.40387332479328,0,28,day
21,3,0,1,22.059179613287366,58.89694248846211,0,2,day
8,1,1,1,21.206338445468862,86.5829181866041,0,7,day
15,6,1,0,22.374079996253254,93.94231779328587,0,1,day
13,1,1,1,21.651266971923647,79.00714541817729,0,17,day
23,4,0,0,20.10893336045133,5.294404369870108,0,112,night
4,5,0,0,17.225884001285266,0.0,0,283,away
3,4,0,0,16.878477285389287,0.0,0,164,away
18,6,1,1,21.56122999354655,54.492383059166286,0,21,day
21,2,0,1,22.23119282942516,21.1659957283393,1,9,movie
22,2,1,1,21.532963265928235,62.547824534372644,0,22,day
6,0,0,0,17.047241386002582,0.0,0,358,away
0,0,0,0,17.071556684682072,0.0,0,373,away
1,5,0,0,16.640685314494267,0.0,0,435,away
22,0,0,0,21.2277612998626,62.49098503297329,0,7,day
10,2,0,1,20.736997551732227,71.22879097981918,0,26,day
19,5,0,1,22.074364087960138,23.152264281048737,1,4,movie
12,6,0,1,21.17601761619943,71.41591725446843,0,24,day
20,2,0,1,21.853647917789257,21.02847347469778,1,5,movie
14,3,1,1,23.33427539596467,83.42604959235292,0,27,day
1,3,0,0,16.978369929584836,0.0,0,271,away
10,1,1,0,22.978234317894696,64.59815272851321,0,16,day
17,5,1,0,21.9463902090886,69.33984186039604,0,12,day
21,0,0,1,23.365644354579775,20.363528293966546,1,7,movie
4,0,0,0,16.98323280713009,0.0,0,225,away
15,4,1,0,21.87612701819222,83.87084442098204,0,6,day
5,0,0,0,16.586665001604388,0.0,0,330,away
14,2,1,1,22.38794191642483,64.00598174175965,0,26,day
4,3,0,0,16.582435290164213,0.0,0,196,away
13,3,0,1,22.72855407791952,75.81017400319138,0,12,day
20,3,1,1,21.985012157127283,58.11000293901049,0,2,day
13,5,0,0,22.287295828221186,75.16177478498037,0,6,day
0,3,0,0,17.028198491608464,0.0,0,404,away
1,3,0,0,16.35089306789339,0.0,0,275,away
18,1,1,0,22.342842826826363,70.43464106128383,0,10,day
23,6,0,0,18.97570504573655,8.107748783294234,0,107,night
10,3,1,1,22.992546001601923,79.82057574462499,0,7,day
4,6,0,0,16.561842524313587,0.0,0,187,away
16,5,0,1,21.82716330387173,69.50876878361743,0,9,day
11,3,0,1,21.84424447780776,87.07159285443295,0,25,day
9,4,1,0,22.127382950532013,79.6100110363144,0,20,day
10,0,1,0,22.675708271110608,71.1014779141085,0,0,day
8,5,1,1,22.162662031573312,91.45208399084542,0,10,day
9,2,1,1,22.455868449718963,70.39100909156174,0,12,day
4,4,0,0,16.64685379418096,0.0,0,134,away
16,4,1,0,22.37242842578613,77.54792244523838,0,22,day
19,0,0,1,21.821694261720346,18.988410259321682,1,14,movie
10,1,1,1,22.004025999859316,74.43936499178098,0,12,day
17,5,1,0,21.96699965812041,75.96310974351609,0,26,day
2,0,0,0,17.325303071487856,0.0,0,462,away
16,4,1,1,22.137128007811313,75.21626971874237,0,8,day
6,6,0,0,17.301284825931145,0.0,0,399,away
21,0,1,1,22.4331987001788,19.00129317276185,1,7,movie
10,3,1,0,22.300923484266754,84.54384660678372,0,7,day
19,1,1,1,22.05056237142601,72.85088920504575,0,19,day
14,2,0,0,21.30113379501117,92.00875123677092,0,10,day
20,2,1,1,22.226973910461467,58.10380901568187,0,17,day
16,1,1,0,22.218939400373948,72.51615648937678,0,14,day
17,3,1,1,22.240781982698174,60.432840478639164,0,30,day
13,2,1,0,21.16461910491322,45.0,0,27,day
5,3,0,0,16.96151460682872,0.0,0,448,away
22,6,0,1,21.67626818089676,56.591315438151476,0,8,day
23,2,0,1,20.21707053862413,8.971331990976179,0,85,night
11,1,1,1,21.837219758074532,70.31557916282253,0,10,day
12,5,1,0,22.189539661830594,75.60237768571827,0,20,day
3,5,0,0,17.75235052280314,0.0,0,251,away
23,4,0,1,19.44875946338639,8.0579994775015,0,40,night
14,4,1,0,21.809747728396083,71.47381060346056,0,30,day
19,4,1,0,20.92634741715509,51.2999830419084,0,16,day
5,6,0,0,16.70634090135413,0.0,0,205,away
12,1,1,0,22.44215284216866,77.87467672172528,0,1,day
11,3,1,1,22.720906067836,85.0236741713532,0,7,day
13,0,1,0,22.007194481977653,73.9881023650525,0,21,day
20,6,0,1,21.26705425248323,15.425010298934998,1,12,movie
7,6,1,0,21.002021420196893,91.57171636202824,0,8,day
3,1,0,0,16.651850530283568,0.0,0,230,away
14,4,1,0,23.492080756302528,76.95695377596256,0,10,day
20,1,0,1,21.479438432025603,16.222762191217267,1,14,movie
23,3,0,0,20.20919813129893,6.802150868818915,0,70,night
15,1,1,1,22.46481521551797,72.51227318798698,0,23,day
16,4,0,1,22.907602685831524,81.59370067307358,0,2,day
4,6,0,0,16.666561646772042,0.0,0,382,away
1,2,0,0,16.963884101557273,0.0,0,403,away
11,3,1,0,20.950655253822074,76.70589575417338,0,18,day
11,4,1,0,22.944357927715842,83.85060918249985,0,22,day
14,3,1,0,22.50027871499107,79.56908849215705,0,0,day
7,4,1,1,21.85115516690443,77.62557311954649,0,6,day
21,6,1,1,22.413969133723604,18.74856794708086,1,16,movie
10,1,0,1,22.91759050702906,79.22909230404723,0,19,day
23,5,0,0,19.635475404506533,12.462857502064686,0,38,night
12,5,1,0,22.354070268908313,59.28940915161545,0,15,day
1,3,0,0,17.148243243529716,0.0,0,180,away
21,2,0,1,21.9193852844096,25.557518184069416,1,0,movie
8,2,1,1,22.222100595346443,94.77982236464534,0,3,day
5,3,0,0,16.96902445294712,0.0,0,335,away
23,4,0,0,20.032033049849232,4.749979750193967,0,38,night
21,5,0,1,22.313288194895502,19.018216502050898,1,18,movie
22,0,1,0,21.733718409260817,62.71674098604147,0,10,day
0,5,0,0,16.434596560700726,0.0,0,282,away
8,0,1,1,21.489900772723043,88.88907326722848,0,10,day
14,5,0,0,22.551949402400087,77.95818387881461,0,27,day
14,5,1,1,22.43397596651865,78.75636782329077,0,25,day
16,5,1,0,22.160502726795645,70.36125323447541,0,2,day
2,0,0,0,17.430991417087874,0.0,0,454,away
19,5,0,1,21.553633895380997,16.968191627035743,1,2,movie
10,1,1,1,21.245610181038348,59.48474004760642,0,17,day
18,6,1,1,21.26452358129722,48.70770196339052,0,9,day
20,6,1,1,21.53302977367687,15.958236604370882,1,10,movie
17,4,1,1,22.85612075292976,71.99371080229989,0,9,day
20,0,0,1,21.91494040443492,21.298970986191872,1,18,movie
3,0,0,0,17.46474654434542,0.0,0,354,away
5,0,0,0,16.978911449598346,0.0,0,142,away
10,2,1,1,21.737302342740033,59.48598167577064,0,15,day
22,3,0,1,21.09588122249799,9.491609825536553,1,2,movie
7,5,1,1,21.29533778920208,81.70421898451715,0,9,day
15,4,1,1,22.857092448787558,68.6928752479878,0,25,day
14,0,1,0,21.966116693147548,76.7286823782849,0,18,day
0,1,0,0,17.32071836396018,0.0,0,363,away
2,6,0,0,16.91270662218113,0.0,0,383,away
12,3,1,0,21.7938057914327,88.19963294777054,0,27,day
3,4,0,0,16.980462565706397,0.0,0,159,away
23,4,0,0,20.015618034225824,9.83083766058698,0,61,night
23,1,0,1,19.72578735485878,7.031902953961629,0,54,night
4,4,0,0,16.911672485779867,0.0,0,127,away
8,6,1,1,21.312080831382495,83.5963072503164,0,9,day
5,0,0,0,17.12186779964873,0.0,0,467,away
7,2,1,1,21.799415005496563,91.05548790647852,0,3,day
7,0,1,1,21.326468586453025,81.86747652413982,0,1,day
10,0,1,1,22.11868330932381,76.36559664400875,0,11,day
4,0,0,0,16.84803927035658,0.0,0,205,away
0,6,0,0,17.243515908611702,0.0,0,238,away
9,5,1,1,23.1878958452903,81.85486232246082,0,22,day
15,3,1,1,22.592391739341068,77.71240824600571,0,30,day
11,6,1,1,23.089041356725275,80.79839036902217,0,20,day
2,3,0,0,17.105370104660864,0.0,0,260,away
6,0,0,0,17.004771813278627,0.0,0,410,away
14,6,1,1,22.006030440890182,80.13479544055721,0,30,day
15,2,1,0,20.478227985087024,71.15297968048458,0,18,day
17,2,0,0,23.15115672851117,68.39387046989519,0,20,day
21,4,1,0,22.57715023275281,65.29182715716385,0,21,day
17,1,0,0,21.825527366962234,54.82756687879473,0,5,day
9,6,1,0,21.656894965953853,69.01367585337546,0,6,day
12,4,1,1,23.539071687295433,83.26396513198958,0,29,day
18,6,1,1,22.95781491503125,71.14815607688048,0,15,day
1,4,0,0,16.733619041696283,0.0,0,310,away
8,1,1,1,23.298119547699073,81.53663275315145,0,0,day
22,1,1,1,22.376378383594552,18.44072231112543,1,14,movie
8,0,1,1,21.963800292135566,91.42120542347254,0,4,day
18,2,0,1,21.41412082405836,15.599978901155522,1,7,movie
3,3,0,0,16.808666895400243,0.0,0,172,away
6,6,0,0,16.524720524351864,0.0,0,172,away
8,4,1,1,21.299737157921303,85.63658876293418,0,8,day
9,2,0,0,21.87034378813476,71.62972692389998,0,7,day
6,6,0,0,16.68690643536108,0.0,0,242,away
14,6,1,1,22.755386772836456,56.22721274632637,0,23,day
17,0,1,0,22.229354894808093,73.24690787637945,0,20,day
15,4,0,0,21.248126013268678,70.58424138205723,0,20,day
8,2,1,1,21.358709533324962,90.01507403731495,0,9,day
19,6,0,1,22.29430555963261,66.57783452448285,0,0,day
7,4,1,0,21.6847315779121,94.3272021792525,0,1,day
1,4,0,0,16.649630234367304,0.0,0,227,away
6,5,0,0,17.68381384625051,0.0,0,380,away
14,5,1,0,22.492297090695402,63.58597621947003,0,8,day
5,0,0,0,17.2092797789079,0.0,0,401,away
4,1,0,0,17.19885449615444,0.0,0,224,away
22,1,0,1,20.9983154352999,20.962570839372297,1,11,movie
14,2,1,1,21.82840960522608,81.903110945553,0,16,day
16,1,1,1,21.93594659364772,95.75343117845526,0,6,day
12,2,1,1,22.744956845560395,78.98431236175065,0,3,day
18,4,0,1,22.88539886086378,19.921231268896747,1,6,movie
3,6,0,0,17.135575408984828,0.0,0,135,away
8,6,1,1,21.429835317080645,87.74748369018168,0,4,day
22,6,0,0,22.39414220155133,69.53240650120117,0,0,day
8,0,1,1,21.644400377884203,96.10594563267081,0,4,day
6,0,0,0,16.607017896532962,0.0,0,292,away
4,0,0,0,16.9290901354064,0.0,0,460,away
1,0,0,0,17.429013345884076,0.0,0,177,away
19,0,1,0,21.136707071656158,54.760834869520224,0,19,day
15,3,1,0,23.413553642798938,67.85712446926718,0,29,day
22,4,0,1,22.151871251225664,24.75028048322568,1,11,movie
15,4,1,1,22.73542402470687,79.1496728715179,0,9,day
19,1,0,1,20.990877957100167,17.678406424376504,1,16,movie
15,0,0,1,22.502524511120672,75.70168919055452,0,28,day
5,0,0,0,17.396574437327004,0.0,0,282,away
15,6,1,1,22.720839899310704,56.6399887091587,0,0,day
21,1,1,1,22.861813610211357,57.40862020857159,0,23,day
21,4,1,1,22.907337674464486,18.02129202650843,1,19,movie
23,2,0,1,19.973747727245364,7.751917120241579,0,47,night
15,3,1,0,22.010026316962886,73.49217465822227,0,27,day
18,1,0,1,22.189679459833556,24.11012825902902,1,12,movie
8,0,1,0,21.66796201500407,82.41637867186293,0,4,day
3,4,0,0,16.43095974048679,0.0,0,325,away
6,1,0,0,16.744344467453683,0.0,0,282,away
16,0,0,1,22.90541124193861,58.369144057660705,0,8,day
11,5,1,1,21.405944743942076,76.04956697009071,0,14,day
7,1,1,1,21.815376274267454,81.48858825314714,0,6,day
15,3,1,0,21.878982327414974,85.2722648568879,0,1,day
23,4,0,0,20.383404501512043,8.482547227225126,0,80,night
23,0,0,0,19.5201964689769,8.643297130978196,0,45,night
21,6,0,1,22.049457739381555,22.025561910479,1,6,movie
6,2,0,0,16.39700752008849,0.0,0,216,away
4,6,0,0,17.407524497282697,0.0,0,456,away
14,4,1,1,22.154280636768117,79.23197596858708,0,25,day
0,4,0,0,16.46804359102377,0.0,0,300,away
20,2,0,1,21.64613061026003,11.590901090596022,1,15,movie
18,3,1,1,21.564826491171285,25.03106586672329,1,14,movie
10,6,1,1,21.086387586067925,88.74590665381339,0,12,day
10,4,1,1,21.562110773906745,74.59924558775039,0,24,day
16,6,1,0,23.086085178718925,79.71767640552864,0,12,day
1,2,0,0,16.808689144796723,0.0,0,443,away
12,3,1,1,21.563284686398745,67.18372317523699,0,9,day
17,4,0,1,21.880358596178834,76.1650517620031,0,1,day
20,1,0,1,22.954395179228484,15.184482635800808,1,13,movie
10,1,1,0,22.075543057981914,70.55429268105088,0,9,day
8,5,1,1,21.49965168611533,91.53976507217742,0,2,day
10,5,1,1,21.54560401537843,68.57530439576422,0,5,day
12,1,0,1,21.46480159105044,77.7111389853127,0,3,day
19,4,0,1,22.65220254846695,11.835708013994424,1,16,movie
19,0,1,1,22.03749060899492,23.702165489484074,1,15,movie
14,1,1,1,21.716359516229062,84.48865922635439,0,11,day
3,0,0,0,16.43601860399422,0.0,0,387,away
10,3,1,1,21.768548712666924,82.10130503797109,0,0,day
22,1,0,0,21.452858489058972,42.320444323070326,0,17,day
8,4,1,1,21.985494112469777,91.61411703335511,0,6,day
23,4,0,0,20.6681121683151,12.428629359968632,0,70,night
8,6,1,1,22.159310812695526,87.05187262751896,0,1,day
18,0,0,1,22.082073680038214,18.985112365975432,1,1,movie
2,1,0,0,16.46268621915592,0.0,0,312,away
3,5,0,0,17.164742511541206,0.0,0,183,away
2,4,0,0,16.470403162107957,0.0,0,445,away
14,0,0,1,21.472265619274886,74.75667179151098,0,20,day
12,0,0,0,22.57271853567174,87.24795965171238,0,12,day
13,5,1,0,21.69253632316446,86.26425680547219,0,12,day
4,3,0,0,17.600846059197846,0.0,0,418,away
3,0,0,0,16.779189492736233,0.0,0,385,away
18,2,0,1,21.503733596251404,18.263086700750648,1,1,movie
18,4,0,1,22.230573195679916,19.2811667360289,1,12,movie
21,0,1,0,22.571091147386607,65.06271305881286,0,17,day
1,6,0,0,16.96481637960753,0.0,0,205,away
17,0,0,0,22.481721820209494,85.21330197877685,0,19,day
0,1,0,0,16.726769757116397,0.0,0,268,away
23,0,0,1,19.957115532419106,8.794572106650202,0,117,night
7,5,1,1,23.067496373049917,89.13853936697592,0,8,day
11,3,1,1,22.44138923481397,45.0,0,7,day
16,2,1,0,23.111632605387307,48.28044369374072,0,25,day
19,1,0,1,22.575419874576028,19.455548015286293,1,18,movie
16,4,1,0,22.61511841340224,93.49753919446296,0,26,day
23,1,0,0,19.661612903281064,5.814049097439714,0,64,night
19,6,0,1,22.200551972010004,55.61472700125037,0,8,day
3,1,0,0,16.86709513748517,0.0,0,161,away
2,4,0,0,17.067499038091277,0.0,0,338,away
21,3,0,1,22.501015996655124,17.61800770676142,1,13,movie
17,3,1,0,22.513727800150562,70.44774055829795,0,11,day
1,2,0,0,16.878426129391944,0.0,0,392,away
18,0,0,1,22.01577341263916,66.79736201958795,0,10,day
4,2,0,0,16.848105620860146,0.0,0,246,away
12,4,0,0,23.119576735435874,89.71067390768661,0,15,day
3,3,0,0,17.72450707262365,0.0,0,367,away
8,3,1,1,22.51862954021804,91.95346350688523,0,9,day
7,2,1,1,21.494097558270102,76.91802293685623,0,7,day
21,3,1,1,22.010154003280203,14.020262224734683,1,12,movie
6,4,0,0,17.172287702587994,0.0,0,324,away
2,6,0,0,16.681216938687516,0.0,0,436,away
5,4,0,0,17.15313828354606,0.0,0,156,away
16,6,0,1,22.195253405925165,71.37417185943423,0,19,day
19,5,0,1,22.008375354535872,30.719457955294054,1,12,movie
13,0,1,0,21.873929803617944,87.4737768179981,0,11,day
19,3,1,1,22.02119061434806,16.655501589494627,1,15,movie
13,0,1,1,21.130960500539338,87.34532448697219,0,13,day
4,0,0,0,17.233410036733336,0.0,0,377,away
4,2,0,0,17.208288359480697,0.0,0,298,away
18,4,1,1,21.935089914163722,19.552547693232718,1,20,movie
17,5,1,0,21.676568935023724,78.38576110050471,0,16,day
20,3,1,0,22.183204338698737,55.23437379669275,0,0,day
4,5,0,0,16.861027531805522,0.0,0,373,away
3,5,0,0,17.660796734977335,0.0,0,408,away
6,6,0,0,17.059793640295805,0.0,0,169,away
14,4,1,0,23.72308993765677,79.17410448799421,0,9,day
13,1,1,0,21.840481358980245,73.21682440288339,0,24,day
20,1,1,1,22.88454166288506,20.143971219700898,1,6,movie
7,3,1,1,22.48737434161533,94.75966209177516,0,7,day
21,1,1,1,23.036329495446665,61.64284545801166,0,1,day
0,1,0,0,17.164147481068614,0.0,0,349,away
15,6,1,0,22.013455996756456,72.22764325903727,0,25,day
21,0,1,1,21.494483656648374,25.568675321598423,1,16,movie
15,6,1,1,21.95213402832197,78.72552622971467,0,10,day
5,4,0,0,17.175385449910664,0.0,0,150,away
1,2,0,0,16.46828051083128,0.0,0,361,away
20,0,0,1,22.25383088444436,21.861368448971103,1,4,movie
5,0,0,0,16.784515241380372,0.0,0,398,away
8,4,1,1,21.90115909027918,83.13222199127951,0,8,day
12,3,0,1,22.17920618915221,61.73306578702221,0,30,day
20,1,1,1,22.61953754174311,65.86168754215485,0,16,day
16,4,1,1,22.80546714375303,86.73009285961656,0,11,day
15,0,1,0,22.03508753758171,83.796210207359,0,2,day
9,5,0,0,22.92332433868817,65.63006095341282,0,18,day
1,0,0,0,16.81307791608532,0.0,0,320,away
3,3,0,0,16.34037346745632,0.0,0,142,away
14,4,0,0,23.410685622963534,77.77230145268112,0,30,day
16,6,1,1,22.86633764417566,70.97874871059521,0,0,day
10,5,0,0,22.879230820326406,72.37808865945019,0,22,day
3,4,0,0,17.31300727226896,0.0,0,437,away
2,6,0,0,17.147258622079363,0.0,0,382,away
2,3,0,0,16.906080242354232,0.0,0,453,away
10,2,1,1,22.04927365507592,87.86891344599081,0,11,day
21,3,1,1,22.216884561107225,19.818127487475245,1,19,movie
19,0,0,1,21.81893274667804,61.08340788196424,0,14,day
2,2,0,0,17.021044830364552,0.0,0,216,away
17,3,1,0,23.174698707574052,78.03364524695711,0,11,day
0,6,0,0,17.21120747187781,0.0,0,168,away
5,5,0,0,17.023305754900594,0.0,0,387,away
15,6,1,1,23.224417208202933,100.0,0,12,day
7,3,1,1,21.321423586095925,87.38026950976867,0,3,day
22,0,1,1,21.653956921685815,17.023508912989524,1,1,movie
16,4,1,1,21.527060363233403,83.64108223683775,0,5,day
0,0,0,0,16.264138004079015,0.0,0,326,away
22,0,1,1,20.988341428238602,66.74675913539983,0,17,day
1,0,0,0,18.2832643655666,0.0,0,162,away
3,4,0,0,17.278150859144258,0.0,0,382,away
8,3,1,1,21.696613918224052,88.77869393477106,0,0,day
12,3,1,0,22.944982357739242,71.90749693389817,0,27,day
23,1,0,1,20.763054388176812,11.442712258626685,0,118,night
14,0,1,1,23.115781919991864,80.37517713367114,0,2,day
18,3,0,1,22.001852675398737,16.4200109148073,1,8,movie
12,2,1,1,21.749774815004113,90.98420275650324,0,15,day
5,6,0,0,17.28176466742244,0.0,0,121,away
0,0,0,0,17.22732452358635,0.0,0,240,away
15,2,1,1,20.925675048066985,85.22247941171938,0,22,day
15,1,1,1,21.31808549033572,78.23892707068057,0,24,day
2,3,0,0,16.44689535756287,0.0,0,351,away
16,4,0,1,22.564039906447036,46.141774658900765,0,23,day
19,2,1,1,22.205485554515004,11.437061558852703,1,15,movie
13,3,1,1,21.67942582186377,66.20621995810708,0,0,day
13,6,1,0,22.142499300214286,58.91912294586675,0,10,day
17,3,1,0,21.39815394728881,80.98635867251845,0,17,day
9,5,1,0,22.408008449246225,92.19435158073293,0,13,day
23,2,0,0,19.87932768954766,7.728394886904738,0,56,night
19,4,0,1,23.06658025900166,17.75246705949042,1,13,movie
16,4,1,0,22.164152292623733,84.76830896064052,0,16,day
11,5,1,0,21.959400912718568,64.02945644576764,0,1,day
23,6,0,0,20.257805635472877,7.926261734258402,0,104,night
16,2,1,1,21.67768081636235,77.55464244369144,0,12,day
11,5,1,0,23.18570890131191,79.53750478372496,0,20,day
12,2,1,1,21.54966222623661,62.67854244308354,0,21,day
6,3,0,0,17.116020036665503,0.0,0,324,away
12,4,1,1,23.431087653563374,61.50758519348684,0,3,day
11,6,1,0,21.53924590751326,65.26999845901646,0,2,day
1,4,0,0,17.284585460627017,0.0,0,271,away
2,5,0,0,16.72571735157081,0.0,0,468,away
15,0,1,0,22.47866997449725,86.17021806418191,0,5,day
6,6,0,0,16.662875091112955,0.0,0,247,away
14,1,0,1,21.86403852338307,93.42313846196234,0,11,day
7,6,1,0,21.668876570731527,100.0,0,10,day
11,4,0,1,22.28752318696956,68.98774007368564,0,7,day
17,3,0,1,21.52311195774476,71.16841444702693,0,5,day
0,5,0,0,17.400683688005934,0.0,0,286,away
14,4,1,1,21.32897675174076,83.81740228047818,0,20,day
15,1,1,0,22.11493251227976,77.70045528560635,0,23,day
11,0,0,0,22.1877026626963,65.41362732046304,0,8,day
8,2,1,1,22.637342333370697,90.13225726402058,0,9,day
22,6,0,1,21.774384555546785,15.941604642863405,1,16,movie
6,3,0,0,17.514836903978765,0.0,0,468,away
22,3,1,1,21.599280610122403,13.280113273549297,1,1,movie
16,3,1,0,21.98733120241423,65.65642229906301,0,26,day
0,6,0,0,17.11463741891757,0.0,0,170,away
16,0,1,0,22.528175709009624,82.69823420916438,0,15,day
23,1,0,0,20.833284383623614,11.652258140073368,0,79,night
14,2,0,0,22.346566969365544,68.32204440268563,0,5,day
6,3,0,0,15.957053788372606,0.0,0,425,away
17,6,1,1,21.97130681537854,86.09685738518822,0,11,day
12,6,0,0,23.22862819221396,73.69863806888362,0,27,day
15,6,0,1,22.519403563493682,73.79116793449141,0,29,day
14,6,0,1,22.532496891049302,68.51317691471324,0,3,day
12,5,1,0,22.084103593836822,75.36994984163223,0,14,day
22,6,0,1,22.513035985076765,15.514493567809955,1,2,movie
16,3,1,0,22.796330762086754,78.08665898963983,0,27,day
15,1,1,0,21.80302536452171,85.0406494930026,0,15,day
16,0,1,0,22.6552368123926,76.23864421189582,0,27,day
12,1,1,0,21.802288666717978,74.73762992726735,0,17,day
15,6,1,0,22.106076853370944,73.6231636159472,0,9,day
11,1,1,0,21.88159986615654,87.3582984885013,0,3,day
0,0,0,0,17.49061389824264,0.0,0,309,away
2,5,0,0,17.502152984363104,0.0,0,160,away
5,3,0,0,17.725494428125888,0.0,0,354,away
10,0,0,1,22.804379440414866,70.28550429071736,0,28,day
3,0,0,0,16.53588514161606,0.0,0,282,away
2,6,0,0,16.554244138779715,0.0,0,162,away
8,4,1,1,21.638988685680932,84.10949125018956,0,5,day
21,0,1,1,22.565693380979155,17.683183836047952,1,19,movie
9,4,1,0,24.061131482246918,74.7732377888528,0,13,day
2,3,0,0,17.297442800039875,0.0,0,434,away
20,1,0,1,23.285965072620836,20.48976418703786,1,12,movie
20,1,0,1,22.61640184463443,14.176469647888299,1,7,movie
18,0,0,1,22.05172858244685,15.76319010509712,1,6,movie
23,5,0,0,19.499487746590926,9.223918482888756,0,24,night
17,6,0,0,22.057192966272073,65.20423279662748,0,6,day
9,5,1,0,23.45850636842674,58.38183039063802,0,24,day
9,0,0,0,22.932883320124542,76.78228814356837,0,18,day
6,2,0,0,17.704360954451044,0.0,0,272,away
8,4,1,1,21.34000994446315,93.86178490257228,0,8,day
0,6,0,0,16.89897038480352,0.0,0,448,away
6,0,0,0,17.11192810600765,0.0,0,357,away
6,6,0,0,16.951360563861382,0.0,0,356,away
15,2,1,0,22.29881257189183,73.51576792028966,0,26,day
6,3,0,0,16.352106122475305,0.0,0,204,away
14,4,1,0,22.21814793891357,73.55813080898331,0,28,day
4,0,0,0,17.24890349930808,0.0,0,210,away
1,4,0,0,17.47533996824214,0.0,0,332,away
18,5,1,1,22.00446593655535,19.532052601806736,1,0,movie
11,4,1,1,22.086678690417312,84.07097115654962,0,22,day
5,3,0,0,17.45874070206002,0.0,0,446,away
5,0,0,0,17.738575940364576,0.0,0,243,away
6,0,0,0,17.01388242685685,0.0,0,204,away
2,2,0,0,17.684569119572995,0.0,0,218,away
7,4,1,1,22.605450468207188,91.74729055533018,0,5,day
2,6,0,0,17.050512454895028,0.0,0,331,away
22,5,1,0,22.061737041746166,59.53956270027265,0,1,day
20,6,0,1,22.25594795602462,26.29780557923783,1,0,movie
8,1,1,0,21.53163096982835,90.52870444333203,0,1,day
9,3,1,0,23.34859524516227,73.46771297382553,0,26,day
11,2,1,0,22.632997175885695,86.83730780607374,0,22,day
13,5,1,0,22.702153671374475,71.65041500863855,0,15,day
21,4,1,1,22.35136194874792,60.58339913373706,0,10,day
23,0,0,0,19.594336123143915,11.720679478092906,0,116,night
5,1,0,0,17.756292070440484,0.0,0,388,away
6,3,0,0,17.25635766341685,0.0,0,121,away
20,6,1,1,22.743019446757575,21.85871757665447,1,6,movie
19,6,1,1,21.8688427372095,14.38218709481582,1,20,movie
1,2,0,0,16.918892257734473,0.0,0,425,away
2,6,0,0,17.082263568354403,0.0,0,218,away
19,5,0,1,22.709731736407477,20.434729651655154,1,6,movie
0,3,0,0,16.963641543967146,0.0,0,378,away
10,3,1,0,22.195094515846005,71.46448422694384,0,5,day
20,6,0,1,22.165848289357296,17.91316616044919,1,5,movie
0,2,0,0,17.051616931434893,0.0,0,192,away
21,6,1,1,22.484948846827706,16.89500645914402,1,13,movie
14,0,0,0,22.603637627098646,77.46131640956948,0,15,day
2,6,0,0,17.28446006277381,0.0,0,373,away
1,2,0,0,17.06548890202321,0.0,0,375,away
19,4,0,1,20.947230360895507,15.822712830909003,1,4,movie
7,0,1,0,21.469138200905928,85.9509171137116,0,6,day
23,4,0,0,19.972660884655216,8.943373328695467,0,85,night
3,4,0,0,16.69234791290246,0.0,0,315,away
18,1,0,1,22.05900487656456,10.109183103224659,1,8,movie
22,1,0,1,22.52555474115609,71.59147219800683,0,0,day
8,1,1,1,22.286870146715668,84.64458139963004,0,3,day
1,0,0,0,16.740908942768673,0.0,0,479,away
